id,genus,species,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30
ANSP_133767,Nannoptopoma,spectabile,-0.0236883688400864,0.101069919221264,0.0362563532230919,0.0587267587365066,-0.029717828140337,0.01213373184105,0.0127715415289639,0.0189858418106523,-0.0234324130067543,-0.0209068287385326,0.0242969347857493,0.0244208268849725,-0.0206731827053848,0.0174117552366954,-2.06666011759522e-4,-0.0117376188571663,-0.00586402239105051,0.00903062278524024,-0.0047636564281858,-0.00516424807900401,-0.013137796493802,-0.00945459656105599,-0.00919654719698181,-0.00236696146416862,-0.00251380179108309,0.00962172090689021,0.00864609189372383,-0.00706090578008577,-0.00290054561848311,0.00391995550199295
MCP_51463_1,Nannoxyropsis,acicula,0.0779450125792174,0.0703447765808592,-0.109029622538618,-0.0751529174401068,-0.0195045364998497,-0.0700492673447131,0.0082743210069309,0.0367276028209699,-0.0034434627033693,0.0255055813808973,-0.0346785371003173,-0.0467346452069186,-0.0428814774783528,-0.0164894413067952,-0.00622143528741309,0.0232561162731116,-0.00944911840835624,-0.00821495796017556,0.00526212917017718,0.00124691455678781,-0.00914529774647226,0.0183713872399052,-0.00268616935320072,0.003433158262117,0.00564579144510052,-0.00701271412550365,-0.00997102560232958,0.00329578847555499,6.3511755803363e-4,0.00296086729702389
AMNH_74453,Niobichthys,ferrarisi,-0.0415303391649997,0.0961383769529658,0.0349701869324835,0.0986330290847757,-0.0360948615231286,-0.0370638389792984,0.0182656286991923,-0.00785838308570317,0.028249152819413,0.016367719550299,0.00365070548585928,0.0241018238384215,0.0373053479991132,0.0582751016497301,0.0035613525355095,0.0554072110536443,0.00330956358057951,0.00789160025653216,-0.0134835792263993,0.00559473060206989,0.00700502106198505,-0.00194574646500031,0.00223581184600893,-0.0101171963421028,0.0205497498120245,0.00524654207843368,0.0149665488767147,0.00292523290248884,-0.00918151349510322,0.00429735781908884
ROM_uncat_1,Otocinclus,macrospilus,0.0803776350480216,0.0877501495065887,0.0226850949965784,0.0340747854370687,-0.0428153040631918,-0.0257795347080192,-0.0961282985644859,0.00675744956791341,-0.0262095704138841,0.0256735300647701,0.0172857727540595,-0.0322472492376305,-0.0383569362300295,-4.79710683194822e-4,0.0265728284149099,0.0286397600301246,0.0501389591434233,0.00239079511334901,-0.0181022266832983,-0.0017416196469877,0.00698823204818627,0.0165402739928424,-0.00805987352302642,0.00338335663997998,7.54800931997972e-4,0.0163427099448537,0.0155490086757501,-0.00282602438221987,-0.00918884064264953,-0.00223685682192236
ROM_uncat_1,Otocinclus,macrospilus,0.0803776350480216,0.0877501495065887,0.0226850949965784,0.0340747854370687,-0.0428153040631918,-0.0257795347080192,-0.0961282985644859,0.00675744956791341,-0.0262095704138841,0.0256735300647701,0.0172857727540595,-0.0322472492376305,-0.0383569362300295,-4.79710683194822e-4,0.0265728284149099,0.0286397600301246,0.0501389591434233,0.00239079511334901,-0.0181022266832983,-0.0017416196469877,0.00698823204818627,0.0165402739928424,-0.00805987352302642,0.00338335663997998,7.54800931997972e-4,0.0163427099448537,0.0155490086757501,-0.00282602438221987,-0.00918884064264953,-0.00223685682192236
ANSP_174732,Otocinclus,vittatus,0.0587008006766601,0.0817497095974614,-0.0364515122648817,-0.00242462983908238,-0.0457625390062204,0.0407965225900019,-0.0470889561857302,0.0054321598410443,-0.0153894669204719,0.00946930189624661,0.0164615023680373,-0.0157494447383546,-0.0487084400894867,0.0314079670648207,-0.00633812769862687,0.0289143156289731,0.0141299141040348,0.0266748859332284,-0.00815089153045041,-0.00360998990018652,-0.00336084255535767,0.0228234661885243,3.75330481423814e-4,-0.00141625664136156,-5.52325066035504e-4,-0.00347172648345126,0.00695691221760632,-0.00658557226334559,-0.00762671217095301,-1.24827025487024e-4
ANSP_164280,Oxyropsis,acutirostris,0.0510485255863917,0.0846091464951973,0.00681623996893331,0.0373573366065356,0.0341195001648391,-0.0876671971490944,0.0320757081250066,0.133870036595277,0.041838923659018,0.138555787382341,0.0716190387390442,-0.137013378516727,0.0466126848919588,0.0465178073659123,-0.00838874985953594,-0.063263100780912,-0.00519710552203285,0.0154681909977154,0.0395865523160193,0.00301052036446465,0.0311745719545491,0.00778423705281835,-0.00533294480260097,0.00209027136126264,0.00639740881620422,-0.0110817789417348,-0.00886025943949033,-0.0048137741225776,-0.00277664659533797,-5.87226034402425e-4
ANSP_177381,Oxyropsis,ephippia,-0.00177959721134293,0.155954200357213,0.018968718120215,0.038044476898069,0.032184286126115,-0.00779628063463325,-0.0166069174178752,0.0544525244347148,0.0315151052483821,-0.0271192072078138,-0.033120171043834,0.011590469131623,0.0212569587107741,-0.011784386359981,-0.0182556622803206,0.0232376100822662,-0.0117531873837655,-0.00257903667315683,5.8038586485759e-4,0.00365469971058281,-0.00954361212544309,9.52002661747298e-5,-0.0157569213895493,-0.00607317177286525,-0.00133795757617824,0.0028466870149464,0.00726655321967536,-0.00764553245782622,0.00858652937345536,0.00653040268608873
ANSP_193942,Oxyropsis,wrightiana,0.0985441485904633,0.111091412683186,0.0207833633428829,-0.0179361312602854,0.00941148523817591,-0.00861211770644265,-0.0680992892340981,0.0143901505702834,0.0602583540661124,0.00389132740902885,-0.0221726090835027,0.0119363010801517,-0.0547506063159851,-0.00449639165627493,0.00279714784178157,-0.0127703280458497,-0.0109526699057918,0.0250802823654769,-3.21309060191398e-4,0.00117520261622649,-0.00826202075638064,-0.00552665319886836,-0.00318645384020061,0.00619644889714965,-0.00735159781638235,0.00620014581935345,-0.00562550724626632,0.00327965743365103,-0.0118725299691594,-0.0054655368918607
AUM_67015,Microplecostomus,forestii,-0.211714445690919,-0.0579472251200502,0.0936880258286336,0.0341358259280936,0.0504662856467969,-0.0315928437351491,-0.0234808943120874,-0.0379266463899538,-0.0118716577763854,0.0410706873069711,0.0407632221576751,0.0012162676005972,0.0502926747633462,-0.00359878835111998,0.0133572748010027,0.0112542515594979,-0.0222645236333656,-0.0071581931526046,-0.0149957808169844,-4.84783037209145e-4,-0.00969263057418146,0.00161395504300372,0.0152903523135794,0.00177275489098095,-0.00391373086085131,0.00411144809326951,0.0123560327460267,5.07003053275785e-4,0.00829312235391765,1.96099075088524e-4
AMNH_251658,Nannoplecostomus,eleonorae,-0.165268197926843,-0.0125988736914685,0.0853527859563512,0.0522645169803507,0.0630404896204877,0.0115145204328317,-0.0537001351724341,-0.0236059490847496,-0.0296450585122892,-0.00682647487139733,0.0405260813159869,0.0435861592362122,-0.0224362003655113,-0.0217868850666696,0.0267916536725258,-0.0093270703778698,0.00348866610024826,0.0215558934975075,-0.00855187380676326,-0.0160174948764679,-0.0071068677227985,-0.00482631922962404,0.00319044136920874,-0.00752342393337876,0.0170755985986794,-0.00207911139894711,-0.00569962627703894,0.0111614580019343,-0.00425275274583253,0.00150847153967623
ANSP_174078,Euryochus,thysanos,-0.100958902093992,0.0925147817128668,0.102847835317878,0.110883528711793,0.0766125916189484,-0.0167149434463727,-0.00766969999032548,-0.00748035260084742,0.0203059499193643,0.0224065862321595,-0.0632029041843219,-0.0115031210997643,0.0078990745731595,0.00410217380976914,0.0129708845289179,0.0254312930601324,-0.00189378865166895,-0.0233308754832085,-0.0180205475973015,0.00480238305090027,0.00622928708721431,0.010142606243893,0.0108860741135716,-4.28058341106038e-4,0.00395844741751598,-0.00328452716919104,-4.76377750903687e-4,0.00112499108575359,0.00220322463217265,-0.0063839431717716
ANSP_198032,Hirtella,carinata,-0.130661065988719,-0.0133841012196681,0.109401440593742,0.0892332278367288,0.0421598035721888,0.0335629252049371,-0.0450789414222825,-0.010476365491146,-0.0399406584730951,0.00140305214948489,-0.0248822336884647,0.0306062595154423,0.0237756948879992,-0.0056017891537390296,0.0115680968346172,0.00394324194612851,-4.61388913511169e-4,-0.0219912358441362,0.00464478118117958,0.0111903461294001,0.0118781477827447,0.00135089234532283,5.54460305477315e-4,0.00455706085576269,0.00519391495389357,-0.00670487672596993,-0.00407220187294983,0.00787388171528933,0.00113106198156456,0.00659371972742502
MCP_12557,Isbrueckerichthys,duseni,-0.181423004406518,0.0977508797427107,0.043747570818041,0.156019472833618,0.0146145598115579,0.030932060423280502,-0.0221785062794464,0.0131010349595497,0.00520930521618586,0.00971467914733528,-0.033515595660478,0.0353414538641918,0.0505224640521282,-0.0222786644124521,0.0010727696274767,0.0154541092984758,0.0120146214437177,0.031207202824801,0.017318886303069998,-0.00856679057499588,-0.00366609139516714,0.00647005627691062,0.00320061147591607,0.00654369204115755,0.0120081171982145,0.020014102969011,-0.00685092856649864,-6.02679579336775e-4,-0.0082883992579,-0.00522237006973229
MCP_42436,Isbrueckerichthys,epakmos,-0.155879085478329,0.0495998513476018,0.148333587587377,0.14872195889394,0.0711189667315875,0.0711014042015277,-0.0191801562434437,0.0365451435040486,-0.00569798857310817,-0.00444583206889105,-0.0440847938318345,-0.00104194601958886,0.0419562902787787,-0.0262907337365961,7.00680481058224e-4,0.0132074711999876,0.0193232605745966,-0.0181063823526079,0.0132234526138046,0.0247210129839792,-0.021481764159811,0.015242040792741,-0.0112022091206458,-0.00737860736881066,-6.67122709579189e-4,0.00431754307709056,0.00573334514496561,0.00309243123247021,0.00675241816340287,-0.00426364681439578
USNM_300465,Kronichthys,heylandi,-0.0336809030774527,0.156616800943338,0.0380215214826459,0.0705575569289464,0.0127691111768096,-0.0191165810476385,0.0535571209221367,-0.00497593692768045,-0.0144465938585269,-0.0123055966567277,0.00972180191174634,0.00789643776800291,-0.00281287840591684,-0.00354161368274983,-0.016358619657482,-0.0303389124808842,0.00837827026292567,0.025056788800047,-0.0249160677269175,-0.0160773480702441,-0.00463509964350578,-0.0276518328206648,0.0259520066303593,-0.0173239891172888,-0.00379464013759979,-0.0131225522517596,0.00729998421926626,-0.00122521996768393,0.00812619160774031,-0.0142621006295978
ANSP_174122,Neoplecostomus,microps,0.0760443693801424,0.054575812991833,0.0744584792714351,0.131812986645421,0.0683571862197481,-0.0514724593877534,0.00696308927659672,-0.0100760197917253,-0.0216477129820745,0.011158053233576,-0.033133405889877,-0.00144791392250745,-0.00885557128426973,0.0344295201947934,-0.0337351025682348,-0.0277669627799052,0.0300955736888142,-0.00341323796956979,0.0185079989274318,0.00488883686643649,-0.0198433755315023,-0.0149039742451885,-0.00184612544005379,0.00943768980568617,-0.00918318125669362,1.60853163803042e-4,-0.00108478980036909,1.19279821193459e-5,0.0110229912205136,0.00274562063299746
ANSP_174123,Neoplecostomus,microps,0.0568424254948724,0.0723442034533846,-0.00140731599966463,0.0867875388388171,0.115686478296947,-0.0931771573369307,0.0303578450022555,-0.0170798296648622,-0.0221275975864744,-0.00342284659552866,-0.0498420663381765,0.035733038349312,-0.0238325259857791,-0.015449556224611,-0.0102633015198849,-0.0584380441464906,0.0104223388892766,0.0383923069044055,0.0046618407206121,-0.0179093244768693,0.00109114557795613,-0.00340596696583912,-0.00532039115567719,0.00426011814075447,-0.0100287708764062,0.00710541272382807,-0.00175172700555905,0.0070805506722049,-0.00293938817147567,-0.00373872398136686
ANSP_170166,Pareiorhaphis,cameroni,-0.165816626503029,0.0503142092048367,0.14679559252447,0.104351516082631,0.11455079193768,-0.0105678473881373,-0.0127468683797675,0.0281476357449914,0.0396323597691427,0.0190463521631642,-0.0239551222036368,-0.0199030551604245,-0.0148755436030429,0.00357546650647132,0.0323757111391536,0.0186394152476662,-0.00437119606318257,-0.0183734923374417,0.0124568500876606,0.0106072796168801,-0.0113200556039136,0.0021262537608613,-0.00920025601932636,-0.00355150391856916,-0.00174979567886597,0.015459966416811,0.00602058675508596,0.00300345922312424,8.91554496303124e-4,-7.95645307891421e-4
ANSP_173796,Pareiorhaphis,cameroni,-0.211521379100326,-0.0181578202452769,0.0752755848808245,0.0679762549756107,-0.0114890641493343,-0.0216636548692771,-0.0239473343321079,0.0141282191263731,-0.0326429742216331,0.0383228417090304,-0.00604385466117631,0.0292081888185778,0.0464929791949574,0.00594585733217075,-0.00880027930865452,0.00580872594808518,-1.10704129872805e-4,0.00484840804555932,-0.00239651162134857,0.0198463727128072,0.0247205960015052,-0.00813252920444735,0.0068655858073615,0.00470448613050512,-0.00367165350187539,-0.003312887064269,0.0138172433221286,-0.00866327750649032,-0.00215395267028548,-0.00111980250239881
AMNH_263728,Pareiorhaphis,garapia,-0.236193473357355,-0.0656864087675661,0.110629755836475,0.0701935650460062,0.0146700824264056,-0.0200683677481466,0.0140902687354046,-0.0112469025809154,-0.0164799854463815,0.0174921820218455,0.0158056197549502,0.0194940990513616,0.0250525536531413,0.00310402070507406,0.0104060644323895,0.00591570854790208,-0.00377686332001178,0.00315352516888546,-0.0129008257297915,0.00147277373825641,-3.06555997207826e-4,9.93771001420495e-4,0.00693081775242333,0.00160919307856066,-0.0101430501632199,0.00635707809896434,3.40634663059177e-4,-0.00404732875885976,0.00363944499456694,-0.00741225728882366
AMNH_249486,Pareiorhaphis,scutula,-0.151259296393031,0.0541971990717958,0.0241249865772211,0.04204725189532,0.019779640922654,0.0200099999755117,-0.0426562073235837,-0.0251697334101565,-0.0268789115700313,0.00709966742782269,-0.0215028193190948,0.0173368512367257,-0.00900633960259247,0.008288619937368,-0.00288511477449424,0.0114751109804693,-0.0251792214119603,0.020139571518897,-0.00439987585334122,0.00757372260892038,0.0106505033640654,1.33946708991141e-4,0.00279144227384996,-0.00858776298401108,-1.31479076338319e-4,-8.30420728983551e-4,-0.0025707697868185,0.00445538085025715,-0.00335478722884456,-0.00182481315510566
MCP_29429,Pareiorhina,carrancas,-0.0658146054010938,0.0588977277628477,0.108906285525032,0.0180496335219847,0.0415143199530346,0.0382550419878484,-0.0028350842655813,-0.0341203220324809,-0.00694883339326695,-0.0111220822086668,0.0394766172848659,0.00127580283556079,-0.00475386516765581,-0.00195363476692784,-0.0315210162104882,-0.0389885623630311,0.034173050439728,0.00533637384903129,-0.0120725336020324,-0.0100696415978744,0.0281439113885309,0.0101769921851226,-0.00127377227945349,0.00435268883418762,-0.00373797281062076,-0.001783765720387,-0.00399924109957524,0.00893147789939793,0.00404693949259536,0.00343929478293206
ANSP_174125,Pareiorhina,rudolphi,-0.12166655938086,0.0124722919996873,0.0713145578976166,0.031363253905010303,0.0786399188165292,-0.0110637823859555,0.0109350351683915,-0.0285103490734481,-0.0447862693572786,-0.0222202528281685,-0.00926520646622414,0.0195613736786788,0.0375663155051103,0.00799079297748602,0.00452187169723542,-0.00523192149824449,-0.0018447752610966,-0.00194582059479779,-0.00380132252482013,0.00264083424648536,-0.00137860656533284,-0.0127470601013046,-0.00239560330407676,-0.0119165708621402,0.0066023818772746,0.00953836329822428,0.00619703665010635,-0.00530743777751732,-0.00526212165888801,0.00103781662511438
AMNH_261334,Chauliocheilos,saxatilis,0.00536164492825672,0.0837730977987874,0.0593577999162203,0.0316790195036755,-0.0110400215580345,-0.00163107301828808,0.00119164442747085,-0.0213082549980008,0.00889679001280656,0.0182684068666365,-0.0156248324605763,0.0147456444926053,0.0158164888159556,0.00818053954700584,-0.00233096295909389,-0.0248448046065717,0.0117334592501644,0.02007633567947,0.0148965319794667,-0.0138396910338028,0.0220883062582768,-0.00138389874938378,0.011623252688244,0.00147159902673981,-0.0025378552887218,-0.00255738386371506,0.00252494457354091,1.08035965017134e-4,0.00233663962604517,0.00257295582129083
MCP_55008,Corumbataia,cuestae,-0.0322469983771889,-0.0166024976661135,-0.0761816395490922,-0.086093550094516,0.016368253309382,-0.0331722517412333,0.0162819275507635,-0.0626563422264512,0.0327219753730796,0.0439587654779934,-0.0394892726335133,0.0214057037289997,1.0631760224459e-5,-0.0350715710630011,0.00976342463653915,-0.0122155187844454,0.01402591479118,0.00635549310105186,0.0109229013401194,0.00954182049375479,5.78028592569066e-4,0.00533331683131299,-0.00318139527075879,-0.00173800911831624,0.00444030224620912,0.00764520943677949,0.00604743571089307,0.00307510290759672,-3.4718643408316e-4,-0.0054988264963879
AMNH_255205,Curculionichthys,piracanjuba,-0.0520857562395858,0.0699130336740737,-0.0529434562495112,0.025537687983535,-0.0214446231353874,6.29071650609397e-4,-0.0402532843202827,-0.0173347859592194,0.0172512568373514,-0.00218451122791982,-0.0109643689614421,0.044835576545016,-0.0134521523007957,0.00205257067069237,-0.00707826223656866,-0.00833046730915704,0.00559765955842764,0.0105079709346014,0.00840512322921127,-0.00604852132717772,7.49879281385216e-4,-0.00610122434698545,0.00398149374620241,-0.00340220586759173,-2.03786804081094e-4,-0.00758209256685706,-0.00116834471604784,-0.00374029610490511,-0.00275892654898814,9.94866726910163e-4
ANSP_168961,Epactionotus,bilineatus,-0.0371057020320744,0.0906381997564698,0.00110833163277616,0.0185020544919674,-0.0115245108580343,-0.0288185163633799,-0.00933717544081438,-0.0125470410679057,0.0146827439116842,-0.00360843001684296,-0.00949094909860305,0.0240387241623443,0.00471245459958038,-0.00929687842511912,-0.00502868082115254,0.0153935684767335,0.0128158244802476,-0.0324331722272179,-0.0101042592309382,0.00216075052578115,-0.0022299847074475,-0.00225913687223098,2.66596969549586e-4,0.0110409614078776,0.00959377783471272,-0.00555598655569448,-0.00915589967064192,6.06850123208072e-4,-0.00644271420176832,-0.00181025112299445
AMNH_238571,Eurycheilichthys,apocremnus,-0.032265460076595,0.091688859722828,0.0568709795328481,0.101167026479651,0.0613369365825436,-0.0472129989791876,-0.0516256534093416,0.0185455511286342,2.38424440126149e-4,-0.00469984099299559,-0.0146402280421159,0.0495652157747335,0.0735453958088188,-0.026795971018018,-9.79793096441504e-4,0.0335778707246874,0.0108027191388391,-0.00982958936677621,0.0254400484133001,-0.0147839474270716,-0.00430402529850634,0.00428100958364789,-0.00091955143247337905,-0.00296970506611163,-0.00330272429062326,-0.0035083135495012,-0.00286826854560733,-0.00228991250422347,-0.00480302585559568,-0.00334926780486277
AMNH_238573,Eurycheilichthys,luisae,-0.0492039648425736,0.0534813657787217,0.054664641874936,0.117462195309028,0.0370865999086924,0.0140473218882111,-0.0424086158091438,0.017439675496317,-0.0573052823402257,-0.00910368695261624,-0.0542265502504174,0.0313808477069361,0.00955193892813378,0.0114635453875625,0.00264986147299418,0.0370662821330287,0.00230263128281356,-0.021231275234318,0.0103564115589355,0.0281006324341396,-0.00916530379188515,-0.00995531304578518,-0.0127340014460441,-0.00144881382766969,-0.00901779050190018,-0.00854925800801174,0.00188733027718533,-0.00555513213069658,-0.00691678569547832,-0.0052091704106477
ANSP_187156,Gymnotocinclus,anosteos,-0.0414508729965222,0.0713973492636461,-0.0357485508923511,0.0336147272397105,-0.00743671903612668,-0.0139249050369657,-0.00493677461409125,-0.0326076877330283,-0.0362461860134283,0.0301942959369731,0.0174853062480592,0.0231814419073357,-0.0483372523599783,0.00572138916175268,-0.0104572071632578,-0.0135367532927729,0.0146154992021083,0.019482475935195,0.00361000536654567,-2.66353418733372e-4,0.00243366453355073,0.00973337467533953,0.00134952340511876,-0.00157479449217352,-0.00814324931613385,-0.00268262155988955,0.00684198990245305,-0.00222971675308714,-6.05048108307605e-4,0.00189982018176449
ANSP_187011,Hisonotus,maculipinnis,0.0261539637113125,0.0797580187747768,0.0221409652525988,-0.013610113852394,-0.0374996320470476,0.00325396411784572,0.00589736947308477,-0.0182573104152898,-0.00491963987442592,-0.02039943557049,-0.00913445888315393,-0.0101006305569895,-0.0179930245524158,-0.0362059815248604,-0.00353751202550267,-0.00819954041979552,0.0178946578645964,-0.0226182646639921,-0.00226180903021574,-0.00529707506350337,-0.00476343049656972,-0.00873701949344398,0.0144300469640179,-0.00736911245044345,0.00959421025764171,0.00416110751453633,-0.0112090684722552,0.0103067530934314,0.01731788021735,-0.00778992948673237
LBP_2652,Lampiella,gibbosa,-0.113730858789211,0.0748890468147087,0.134194691745213,0.079826176802645,0.0299379748650591,0.0192505292270697,-0.0655362785362861,0.0288126815652557,0.00828548098458865,-0.0201954783361796,-0.00536327154722267,-0.00867558641120761,0.0419391828223046,0.00160498869118088,0.0030269507253276,0.0399467310445221,0.00499534409849414,-0.031477269542985,-0.00906993244204963,-0.0122447674887446,0.00911060953356564,0.00509377426564125,-0.00171606984570056,0.00899989896952448,0.00226779673550473,-0.0212833585591399,-0.00235768704231878,0.00415251412275387,0.00248211415615775,6.81187090005455e-4
MCP_43883,Lampiella,gibbosa,-0.0794433056389754,0.0415259922594944,0.120250221730927,0.0395346788872285,0.0836209681621001,-0.00656670066077558,-0.0295946917325518,-0.0388359152161434,-4.41183090558674e-5,-0.00520598199549247,-0.03671502750584,0.00772174435630576,-0.0132086183901728,-0.0128116462263369,-5.93486788884887e-5,0.010210955219593301,-0.00692850944823782,0.0178457829085824,-0.0105079104447017,-0.00502201617433641,0.00461662332149032,-0.00232608304751664,0.00540244118776921,0.00999973879412634,0.0118845162474191,-0.00118281313202995,-0.00600696874741202,-0.00316035133971388,-0.00419090894713177,0.0112319614388704
